Cleaned_Text,label
day long seriously recommend friendshow much productivity lose daily one app,1
loop back around do fun sorry go uninstall,0
say mean thing end story tell start not shuffle anything onceoever,0
game stupid mean really stupid tell keep press button nothing happen first think game ad wad freaking game suckedso not get thank good nite,0
interesting inventive attention span moth might find continuously gravitate towards app like remove device,0
not ever get app say moron never get app k never buy app,0
10 minute would like kill download play 10 minute delete   worth space keep device,0
app nit entertain funny first see think would dismiss bad review really pointless useless non entertaining,0
dumb good reason download app   total waste time sure harmless enough pointless,0
press red button   another mind game albeit simple keep mind active   good age   time consume slightly mind numb,1
hahahahahahahahahahahahahahaha funny like story end good app glad free,1
super stupid app hate like 3 year old say dumb app not waste time download thus silly app,0
first see think kind like quotthe moron testquot thrilled since top 100 10 thousand app first play think ok repeat stupid conversation like,0
can not beleive actually take long download install lose interest   continue waste time uninstall write review   find something well 5 minute life,0
start semihumorous quickly become nonentertaining bore point app good thing free,0
app totally inappropriate keep tell u commit suicide go hell ur mother would hate cool,0
really funny ur bore would u put h word mean wit r kid get app like p,1
fun 10 year old daughter love say h word must get,1
game birding game ever play want bore death game,0
point less yes   entertaining great time waster   really keep entertain hour idiot nipper,1
love itnot terrible fun first omg terrible get boring fun well ok exaggerate get boring trust even 4 year old little brother hate ok tell anything 4 year old hate stupid game,0
thing great pointless app definatly one might little well could actually spell even worth free download,0
u totally get free awesome funny wat mean like u least try  ,1
hat app load itcand show friend want brake tho prone wost game ever,0
app sooooo funny make giggle every time play keep go never stop awesome would totally recommend anyone,1
app soooooooo funny dumb way irresistible touch red button urk   13 really fun everyone age swear,1
stupid would rate zero let suggest oregon settler instead buy game,0
app useless waste bandwidth even download want mb back,0
thing dumb not even finsh game know really not get make u cry,0
can not even get past first level confusing stupid b c e f g fun game singe abc,0
app funny entertain could stop play also love twist end definitely get awesome app,1
awesome love like press feed button fun   play day get board rock,1
game adicting relly funny button tryst get stop push need   game fun,1
press red buttenand not press red bite wellthe game see meeksuch rip know wonder free,0
scale 1 10 would 15 kind funny reach part make noise sound full could not hear right rest day buy stale,0
lol game great 3 year old love say many bad wordsbut great game,1
new favorite thing hilarious great way spend time definitely worth download like senceless humorous,1
game stupid guy tell we stupid stuff game not even earn star stupid game,0
app amusing really fun stink think really retarded nobody mean nobody get app not even want give one star,0
loosen people app mean funny idiotic entertain minute great show friend little laugh,1
reason game high rating people see quotdo pressquot download   game really immature,0
wow blow earth little kid   great kindle fire absolutely hate game,0
app repetitive mean kind app say u blow world heven hell mean really not get evil app please,0
mean write onea x z w e r f c v ft e e ss ss ss ss,1
see u say good entertain boring app intire world,0
press stupid button amp insult u would u want get,0
love game hilarious expecly end part totally recommend game anyone like tick people,1
not get point think funny not know seem people freakin dumb delete,0
press red button read text give stupid red button say thing like not kill dead heaven hell dumb game repeat delete two mi,0
app work well say stuff like quotboom explode heaven hellquot quot explode earthquot creator game stupid good friend sister play five really think explode,0
hi love game soooo waste time live   thankyou make app  ,1
game seem really fun say funny word animal say say good buy,1
fin saying cute pretty fun play not something would 5 hour straight free worth download,1
bad appli ever rate 4 5stars way waste time not understand top sale amazon,0
app basically like read short story prompt next page press red button narrator constantly tell press make fun whole time   product page description worth check,1
love hilarious super funny make smile laugh good show friend,1
funny   make laugh 90 time   hahahahaha lolz   elephant topof button,1
good time killer not hilarious probably get okay,1
fun wen repeat get boring work awesome funny word,1
pad review piece junk boo let try hard next time mmm k       j j,0
laugh butt click button scream laugh unexpecte random sound effect recommend anyone love click button laugh insult ignore subtitle,1
prime example waste byte even kid age 10 get hour sos use,0
game seem sort ok first couple minute think would like moron test instead rude tell go die blow world really want play game like also,0
game sooooooo pointless actually great time waster finally delete cuz conversation memorize not download,0
like press red button get good mood care od funny,1
button like talk u funny wish say though beg u stop press button highly recommend app,1
app bull poop would someone want bull poop way appzap here   advice free not mean people want buy,0
know people give app low rating app make funny not hate still not get number six list though,1
really app loop red button joke find funny personally really something use time good joke,1
dumb thing since slice bread funny get waste time try twenty word   almost do think,0
sure expect expect clever   fun people free stop complain get money worth speak,1
not download lame attempt humor   think carrot top funny maybe get entertainment seriously doubt,0
fun cute kind guy keep play kind game get free app fun twice,1
game suck first play game almost die not play game buy free gazer gun app,0
point   awesome time killer   everything want app morethat button opinion awesome   eye popping evil   put title ok,1
stupid app ever   even free cost much   like four year old say something funny people laugh say child repeat hundred time ever louder think duplicate reaction   yeah,0
good thing fun funny say fun app fun word fun fun fun,1
much fun capitalization error overall entertaining keep instal friend good laugh,1
absolutely horrible hate much delete hot could delete second time,0
funny keep idiot busy extremely long time lol fun game,1
think hell good thing say kid think teen nothing ti kid knew word bad word 8 not get dumb think bad word cool,0
absolutely love app sooo funny free get perfect bord get,1
funny time consume read play little red button love,1
game funny actullay hilarious mean crazy grumpy fun narrator give u fun quiz u play last like twenty full minute mean ur wait get something u pl,1
app entertaining funny hope person make not press green buttonblue button green button pink button download,1
keep tell commit suicide mom hate finally delete app tell dead 20 timesi find bad game ever,0
please let cool love taunt get,1
hilarious keep tell press make little explosive sound pretty good use h word still funny,1
ok sour fun keep tell not press red bottomthen time say dead voice say go sleep start,0
really funny app press big red button find happen know wanna,1
everyday thing first time u play funny fun fun fun fun fun fun,1
app think   stupid even funny   bad app ever purchase even free,0
think really funny make laugh lot recommend app people like push button laugh app may really stupid may like give try,1
need keep someone occupy minute great one   hand kindle come back person always still press button silly grin hisher face occasionally laugh loud   muc,1
really fun press button annoy text super hilariousmade laugh like crazy,1
game addict whole familly play love one turd like million little red button oh yeah one turn elephant,1
curious since none review specific   try hit button different phrase pop button move around screen tell u hit button glad free waste time,0
gee people mean joke mad fir say hell loosen grow family say word even bad stuff game funme gusta queso,1
watch tophatvideo youtube get 500x amusement gamethis game amusing make u laughalthough end fun wen talk white button not waste ur time look 4 u will not find,1
app fun mean joke guy not like   must get joke take joke people play app several time still find fun would recommend sense humor,1
problem app music live app boss doesnapost get put probation period cause use work help customer wth love evo 4 g leave alone,1
omg sooo funny get every time love whoever say bad review u not like u soooo much u even put review personally u would not write one anyways seriously game soooo awesomebtw u put rat,1
app fun get towards end start insult tell go place everything never get app,0
press every single button one like one hundred red button dident approveso,0
human natureyou press button cause tell keep press see next message keep get toldto stopit amusing wish would change idea though rather loop worth get nothing sh,1
ok app mean stupid novelty love dialouge guy whoever could play day,1
app awesome love trick friend red button story endless loop love hilarious commentary button great,1
yes get app   tell go hell fact halarious way pass time first time play laugh hard cry,1
l wish game never come becquerel stupid game world get zero star even funny,0
hat app tell commit suicide really mad suicide not joke,0
app funny not think kid 9 play say rude thing say bad word also say thing sling kind evil,0
soo much fun say cuss word 3 time would not recommend small child,1
everyone hate app say j j j j j j j nb j j bb j,1
like tame much lot fun especially like part say dead text,1
not get app say not press againnow stupid whatstupid right hate much,0
soooo funny   love gtlt   plain funny go brother laugh hard xddddd,1
really go to go hell world exploe white dot dot lie think funny not laugh,1
yes jerk would say stupid stupid opinion brain twister excellent young child 100 suremadyson cooper,1
peopleif u r read comment soon red button u press distroy app forever button,0
not know everyone say stupid actually really funny laugh every time hilarious love ot make friend occupy keep we lathe hour hour,1
funny love still keep laugh need good laugh download app,1
hilarious text mean care funny   lol play joke mi frnd wit gt seo mad,1
not understand make work   confusing do review,0
good game really funny good game ever glad make iti like way start press red button,1
would not waste time app repetitive get old way fast waste half hour life press stupid ditgital button,0
fun bit   secret go 20 time   cool end link website   actually worth time   good luck fun,1
good app fun funny entertain good free canapost complain anything dune random weiss fit reentry bring mfg mfg jfk ideal posh bck buck lcm,1
gggggggggggggggrrrrrrrrrrrrrrreeeeeeeeeeeeettttttttttt tame fun dumb oveal silly talk button game would pay 1doller inmature fumnnnnnnnnnnnnnnnn   must buy oh wait free,1
truly dumb app u repeatedly press button insult tell go h can not even think somebody would want basically fun people enjoy make fun repeatedly,0
really creepy cause not know 2 go to happen someone plz tell,1
1this copy original game pc2repeats3press it4you know want shut stupid app5says stuff likequotyou go hellquot quotheaven hell go youquotwhere report button,0
really tempting press red button day app press without blow something cause ww3,1
download cousin want check admit entertain we 20 second game poorly make button make purely entertainment reasonsthere storyline level,0
extremely boring repetative first wordsthat come mind say bad app yet download definitley say somthe,0
big deal app app stupid think swear word abusive language threaten fun app press red button whole time sure red button say funny,0
well pretty dumb ask point keep hit button wow,0
app great funny keep go show friend amp shelove rate,1
u press bitten say word fun bet well app not get app worth,0
game horrible press button say something not like game,0
awesome can not whait play game go press red annd want see happen press red button,1
well first try know withought doubt go silly funny app  ,1
anyone like fun mean seriously come appzap would well thing exciting responce repetitive even funny oh wait hahahahahahahahaha,0
love computer take galaxy tab obviously game itaposs joke type thing amuse friend,1
game stupid press red butten say press red bittenso not get game,0
gosh think open app would press wait amp wait nothing happen think press something terrible would happeni want know happen   well find,1
entertaining say sort one time app get laugh show friend delete really really funny reccomend anyone want good laugh,1
say start end not get waste time,0
people say tell go hell commit scuicide   can not take joke say layer hell explode hell   good still like app anyone sense humor,1
not like kinnda stuipd little sis not like ether 1 year old suck u ask byby   would give 0 star cuz suck byby,0
game funny silly great 10 minute kill say everyone,1
will not download even though perfect internet connection not know will not really look foward game,0
app hilariousonce u start u can not stop ps not waste ur time find white button not one,1
go tap end say   lmfao wad funny worth get fun entertainment,1
great we push   button minute get boring ehh,1
game will not win anything may find entertaining felt offend theresponse quotgame quot program give kid either,0
love negative review press button instruction say press go anyways great laugh especially get elephant,1
game say swar word say hate youyou suckect tell get stupid app game os really boring agree app long exist people say fun well wrong,0
entertaining also fun watch somebody else play see reaction   mom   worth,1
pointless game earth even game anybody like game complete moron,0
game sooooooo funny u people mean stuff u not know 2 fun need ill press big red button,1
not awesome think keep repeat never stop love u,1
stupid whoever write idiot 6 year old game suck,0
lot people say game pointless care funny entertaining luv share friend,1
really worth time effort download even feel like waste time review,0
say press taunt tease way actually fear life whew,1
lol definitely cute love blow world keep kid busy laugh work moment thank,1
super funny also say world explode hailrious u like good laugh would recommend get app,1
love app people sense humorous hilarious love wish little long story get crack thank,1
  want app time get try hit hate time decide boring delete expect app would not get,0
not get plz plz plz plz not get friend game boringwarning may cause boredom not like like brussel sprout,0
kid download absolutely love   always play game like graphic,1
game ridiculous still fun can not imagine play often something nothing else need smile also fun someone else play front leave sit around someone,1
get game cuase friend say pretty funny like crazy person buy quotupdatequot change probably one phrase   go could matter fact make drunk sober enough delete,0
app great app whole world u not hardly anythingi mean u press red button read saysdont get app,0
good bhutan educational   point toot ssssssssssssssssssssssssssssssssssssssssssooooooooooooooooooooooooooooooooooooooooooooooooooooooo boring caption boring get game plus 100 list,0
app ensure day fun creativity rate game 1 10 addictiveness would easily get 128901428 developer excellent job recreate excellent real life hobby many man woman maybe enh,1
unless time patience not get app like moron test like think keep hit button quote come say quotdo hit buttonquot say quotdo getquot,0
sure expect well complete waste time   hopefully nobody make money,0
app cool one part aka world blow make boom sound get app bed dark full volume scare bad recommend u get appif u want laught,1
ur hit stupid button boxplus take 10 minute whole thing u read text get end not even blow anything repeat whole freaking thingsorry spoil  ,0
think bad app world not wast space app bad can not explain bad truley,0
game ripoff press stupid button read think think would fun waste time not buy app must create lameo,0
definitely laugh time   original fun game   thank go ahead get   free,1
app take five min end u probobly new total waste time never download,0
work well kindle fire extremely entertaining definetely worth get funny  ,1
think really great app saying say quotrule mean brokenquot not go saying app sit device hand however long life figure,1
app keep funny download kill time somewhat amusing well make least,1
ha funny everyone say quotthis person much time handsquot donapost youaposre rating quotdonapost touch red button appquot laugh uninstalle lolz,1
game horrible push red button even though tell get small make game bad get can not complain free though,0
game amusing fun know bad word love game button tease   push button,1
would buy   point game   maybe,0
recommend button button press button read go oninfinand beyond,0
ok people might like say every time button go layer know hedoublehockeystick suicide really funny five bowl hair cut five like smosh would say,1
press red button app funny laugh every time play funny say world explode hilarious annoying text say stuff hi wish could stuff,1
app not worth 10 minute time since one storyline get boare really fast second time around trust unless someone like read story app,0
love game make smile face something one well,1
find computer think funny soooo happy find app little glitche button wrong place,1
tjis spp awesome great time killer fun untiil remember come next lol,1
love game keep entertain cousin app ipad laugh whole timethose quotconcernedquot game tell go go hell not kid hear amp say bad scho,1
hi 6 year old get game mom kindle guess play tell world go explode would go ground,0
app pointless good fun first get boring get app,0
game not worth anyone time lame waste time   app 5 minute finish delete,0
could stop laugh totally get app amazing people say stupid awesome,1
press red butternut right front face not download app say bad thing,0
like game like 5 minute whole thing start delete,0
not know happen say press button   pretty though not want blow world something simple push button look,1
app stupid u read say red button say really boring not get app load crap waste space,0
soo funny make entertain one people easily entertain one people absolutely love itit like button personality love,1
love app read story funny not see infamous app laugh head entire time like app u must sense humor funny not,1
not get   push red bottom say something read dumb,0
mean funny mean stupid get read description say get,1
update app add obnoxious advertising   cool cool little mindless bit entertainment   useless ad   uninstalled   not bother download,0
app hilarious remind glado portal game highly recommend anyone love nonsensical humor,1
app terrible   hate think funny first round get bored download app crappy,0
touch red button awesome download also like game download happy poo jump free,1
get app bad app ever like nothing go happen,0
game suck u press da red button nd nutin happen not get crap suck unless u wanna dois press da red button forever blahh dnt get plz,0
funny bone ur body go make bone go crazy fun funny everyone get gamed,1
incontinent see youbleople mad strong christen offend game fun,1
great silly fun everyone show push red button lol   husband think funny also,1
love love love app great kindle fire soliloquy funny watch friend,1
love game rock omb really awesome play friend phone omb like totally rock really never time download anything awesome break thanksgive game os awesome yeah,1
game stupid really bad word fun game get horrible people like good u hope good time stupid,0
bord press red buutton bord amp ferend cam sode red button,1
app stupid weird funny get free time cunsume button say next,1
purchase app want waste space read comment look picture decide get little tip waste much space red look picture good 5 minute oh also comment help,0
kind scare especially say world go boom scared like saying dead,1
absolutely hilariousonce start get to keep go otherwise keep wonder next sentance go not purchase either choice give new story visual app r,1
funny clever worth price free can not get laugh cheap mention unique play,1
stupid point u hit red button red button nothing pointless would get app ever,0
say funny get really boring go joke get repetitive uninstalle recommend,0
like people offend app jeez someone say early mean people sense humor besides say not press red button fault,1
still not see one gun desert eagle mean ok variation choice gun,0
well think would get anything sell people try,0
app good one choice gun gun sound fake not even jerk back kick not reccemond,0
awesome thank kill without ammo still reload pow pow pow pow,1
make noise nothing special kinda sound like gun go bang bang bang bang bang bang bang bang bang bang bang bang bang bang bang,0
despite bad review decide try really love concept still love concept responsive touch make frustrating unplayable way free not complain help,0
ugh hate time one faotd bum rate game without even play look okay good misspelled name go bother spell right go bother,0
cute simple game involve swiping quick reflexesthe graphic top notch theme consistent least phone idea fare tablet think animation monster fly around hil,1
play app 1 min become extremely bored flick monster corner screen,0
would like give high rating virtually unplayable droid incredible often read touch thus can not even pass first level never app north read touch 1 star,0
set idiot review put two cent app advertised simple match app playing evo 4 g work problem,1
game not work   not register touch   crap crap crap crap crap crap crap crap crap crap crap   droid incredible,0
flicking work great tablet   review poor touch response make think game design tablet mind optimize tablet probably tete much phone review tablet experience,1
5 seat review please not insult we clearly see developerthe control touch sensitivity right uncontrollable even worth free download amazon must choose thing random cause clearly one pre pl,0
game simple might entertain 2 year old daughter learn color flick control inconsistent   like reviewer find work 13rd time make game unplayable   even,0
hope game would install see review say not optimus compatible   right get reboot try installjust want warn fellow optimus user steer clear app,0
install lg optimus try couple time reset phone see another review optimus figure try good,0
could get work well phone   hard time register swipe galaxy make impossible beat even first round play,0
nice idea problem u try tap monster not always move u lose alotted time game give u,0
fun game deserve least 3 alli recommend itgame hd control fine tablet,1
give five star dev not review app nasty trend recently,1
agree reviewer   unresponsive control could not seem track swipe far could tell sd support   uninstalle,0
game frustrating control slow unresponsive remove developer redevelop game htc sensation,0
graphic nice work real well htc thunderbolt good overall game 99cent free though,1
one 5 star suppose 1 star trust read p   besides look like dev even rate game shame   can not offset 2 5 star one,0
give game 1 star look picture game really look like could make well game not choose faotd carefully next time amazon,1
game cute addictive fun fun play short break wait line issue nook touch response fine seem like phone problem app might work fine,1
game unplayable price control horrible lag crash constantly also huge 15 mb sheesh lead believe unoptimized badly program could explain insane,0
release date game 6 month ago review publish today tell,0
idiot vote 5 star not actually rate game good day sir   not like game   enough,0
might fine type sodoku look not   rate low reason,0
sudoku app easy use love play kindle would recommend anyone want play sudoku get several level choose,1
not like well game available prefer sudoku will not put wrong   space not like,0
start play sudoku help get hang   like put possible number   would recommend beginner   try high level bt look forward,1
mom 77 yr young watch child grandchidren   great grandchild use kind tablet   ipad always ask 34why always thing34   well buy kindle fire guess absolutely love,1
love cool fun age come 10 year old sudoko powerremember get app,1
dear friendsi love sudoku love app simple easy use other involved crowd simple wonderful fun app use kindle work wonderfully highly recommend app,1
love puzzle glad find one kindle easy fun,1
hook sudoku electronic version much easy play one pencil possible erase put answer,1
within 30 second watch youtube video tv control app tablet   fascinating   app find xbox automatically pout require   write review app play video tv,1
work first gen fire fire hd not need facebook account skip step work great withm sony streaming video box,1
application work great find dlna enable sony blue ray player second play movie right away   definitely worth get,1
purchase horrendous app jan 2013 kindle fire wait 10   min stupid app open nothing try three time still nothing open kindle fire period waste time,0
even call 34updates34 not waste time utube one option get utube work fine 34to tv34 link bluray player tablet forget unle,0
not use facebook suppose use   not need will not sign facebook,0
enjoy flexibility functionality app allow beam youtube flawlessly android phone apple tv,1
connect xbox problem problem skip facebook login either not understand low rating thank great faotd,1
get free not get chance use yet look pretty cool,1
want tell developer public forum ridiculous app literally laugh loud go section video amp see 1st 5 vid exact thumbnail nail amp correct thumbnail wi,0
description say app use quotany time place screenquot   quotwherever happen bequot turn need tv hook internet little misleading ask,0
one rate work well kindle firebetter luck next time device may work well,0
imediashare really great app highly recommend anyone smartphone hdtv tablet know would able connect give app 5 star easily connect hdtv fro,1
imediashare good app ever   use kindle fire work really good apple tv   problem,1
pick free app day   suppose let watch video tv without require wiring   far tell not anything,0
lame lame lame quotconnect anytime tv wire neededquot yea wireless internet compatible tv app virtually useless specially since 90 smart phone come preinstalle dlna software boo uninst,0
find tv easily pretty easy use   click video   pic button tv auto switch play   work advertise,1
try free dlna medium streaming application android generally disappoint one get faod definitely one well one easy configure get run feature,1
can not stand icrap istuff   let put away never use ok   thank,0
get like oh get watch favorite show   can not play video app,0
use kindle fire say nearly pointless yet able stream anything dlna tv whereas exist sony smpn100 stream wireless ease,0
new flipps update everything work perfect finally need new cable tv show router want beam show tv use kindle fire gen1 instead send tv future not ye,1
spin circle forever   connect internet   leave go hour   nothing change   delete reinstall   demo play back spinning forever   delete forever,0
recommend everyoneif look great app share videosmusicpic tv simple easy app,1
app contain facebook like exploit   force advertise developer lack skill talent market traditional way   take advantage customer exploit facebook account,0
work incredibly well facebook login need press skip great picture quality require hardware smart tv console network connect box,1
able stream personal video tv via xbox 360 dev release frequent update selection channel watch excellent grow rokubox similiar device highly recommend oh sometimes new,1
not remember thisone two three four five six seven eight nine ten eleven twelve thirteen fulfill require number word,0
right device home tv medium box video game console would work not not bother,0
not work tv not see iti not log facebook could not see internet video couldnti see tv either pay app ask like link facebook account wrong   pay advertise,0
read review not understand people can not see option skip facebook login app work great galaxy nexus vizio costar google tvit would nice compatible google tv device,1
interested product see   sure could use item time,0
hear thing really hit miss work tv love never get work,0
sure get hope pay sure get hope pay,0
really easy use connect ps3 watch movie internet utube tablet still discover app far really happy,1
ok app month since faotd quickly become favorite app projector home big screen work xbox hook use app watch movie phone device,1
zero spam ad network nexus 7 app install junk get remove quickness,0
never get pass buffering message think go smoothly find movie watch phone photo nothing work,0
android phone allshare samsung galaxy s2 verizon fio allow access internet tv app still work tv not know   accord description app suppose work,0
difficult figure make work not user friendly not want take time figure,0
must admit application nifty view dlna share local network either tablet push video compatible tv stream medium device connect tv catch attention ability view,1
could not even try app try use kindle fire good result stay loading screen uninstalle reinstall avail pay would upset purchase app av,0
app great free app day can not believe amazon would offer free think get late will not regret,1
great concept horrible lag crash issue not suggest pay rather try light version see preform,0
wonderful app app wonderful instantly far good app not require log view share like app lot fun share video friend family app,1
take medium playback make default undeservedly selfimportant become total pita phone uninstalled,0
not even know purchase download app must useful,0
order not understand not explain comprehend use,0
whine must miss skip button   choose skip fb login application work fine   work well mezzmo dlna server,1
phone tablet already functionality work really good not see need app like one also well app free channel limit clip suck not anything good,0
not work try use app nothing motorola xoom run jelly bean,0
get thankfully free today explain think app way overprice 499i go get point   app work tv not type internet connectivity unless happe,0
use original version 34imediashare34 dlna video sender change name flipps hd   one day receive update notice name change imediashare flipp not change   f,0
app need take app market anything connect anything useful   something function take space memory card,0
google market place pretty much need android get itall app game stuff want,1
tablet come app good son get tablet also,1
stupid doznt hey use not like ppl reading suggest not get suck plus custimize soliloquy dumb,0
can not anything not wast time download not good would not get app,0
game bore op en close eye mic not even work kindle fire   give zero star,0
ever get lonely one talk well someone talk hairy ball great android iphone kindle fire ask   well cause kindle fire microphone recomemde age 617,1
first download think would bad read review horrible think might take chance download not know think freak see face find,0
rating review insist make give least one star allow completely honest reason spare creator stupid app install,0
friend want record something repeatedly say unable record well kindle speaker fool would make waste five minute everybodys life get really five year ole five yr old go to,0
work kindle fire want ball hair dig vacuum,0
hate app bad app history app kid not use bad word would use every single one think stupid app minute use app want scream positutly hate app,0
game waste time micraphone work people smart waist space like,0
daughter like guy record want say use line control voice sound one keeper free,1
someone saidquotit cute talk ball little kidsquotwtf thinking1cutewe might well call lady gaga frankenstein cutethat thing creep unowut outta me2talkingit not record tabletsi dunno phone,0
weird app kindle fire mic pointless bad can not comb hairy ball,0
bad game ever bad halo war freaken suck can not believe download horrible game not recomend game anyone,0
bad app ever think would fun well sure wrong dint even know sit smile roll eye,0
talk tom cat 1 2and thing piece junk   would ever want thisplus u get u well get well game,0
waste time download not talk kindle tap watch eye blink boring not waste time not care free,0
app horrible hairy ball not even talk anything   never get app   get app bad defenitly bad,0
not much creep boring not get u not like boring creepy fluff ball,0
brother download say dumb thing ever think soooooooooooooooooooooooooooooooo dumb even lookeddumb ialmost put kindle first,0
hate can not spray creepy   not get app never get delete app,0
sister spend hour app say goofy thing repeat really fun make eye wink move blink,1
would mmake something like thisi try several device piece c,0
know neeeeeeeeeeeeeeeeeever download extremely stupid dumb app whoever buy instantly delete,0
not get appbit really work hate much u might fifteenth option,0
kindle fire will not record touch change color everything record sure would well phone still not think would entertae,0
make u type instead talk u not want get rip trust u hate,0
dumb try record say unable record sour give 1000000 could want app not get delete fast,0
dis da stupid app eva dnt nuffn yhu hit face nn watch hy eye move,0
hate app glad free app stinksi believe people actually give app 5 starsthis app dumb app everkindle fire microphonesi would give app negative 600,0
app like ipad kindle fire guy not know kindle record loss not get kindle fire,0
heck not even say anything waste time title talk hairy ball not get,0
guy reason thing work kindle microphone inside u want freak app work go buy one headset thingie 4 phone plug ur kindle talk sheesh not take,1
app waste time kindle fire   kindle fire can not type stuff not bother app,0
talk hairy person talk name jelly bun really care hug kiss every day even fat not laugh true friend,1
app bad think 100 people give 1star lyingaft 30 second realize true sound not work would not let record anything shouldhavelistene gut buy   c,0
kindle fire mic hmm hmmmmm buy tablet without mic mean dev get bad score silly cute talk ball kid little kid,1
buy app think would fun minute try itboom work good thing free would big waist money,0
good app ever thank much person totem wuy u guy rate low give helpful tip go to delete thank thank,1
kindle fire app work kindle fire kindle not microphone make app u type u want 2 say talk haiiry ball repeat would b soooooooooooooooooooooo cool tha,0
app notwork kindle fire f u want delete u press click dlete,0
think would cute one entertain kid get bore fast,0
not even work could not record anthony say not work not waist ur time trust regret,0
bad thing download kindle worht 0 u pay hate nothing nothing,0
appis dumb wouldntquott let record voice cause lineal fire sell dang app,0
name like get to bad   thing bad hairy ball talk hairy ball   not know whether find name comical deeply disturbing place call near shrink,0
app suck butt wish look review first not waste space stupid hairy ball look thing f   could give star would,0
find dumb can not enough make interesting   get bore take,0
stupidkindle can not record stupid could give zero star would soooooooooooo ssssssstttttttuuuuuuuupppppppppiiiiiiiiiiiiiiddddddddddddddddd,0
app give nightmare not even talk please repeat get app scary especially little kidslisen,0
love app much fun touch screen finger hairy ball follow think anyone need dose laughter every day neeeeeeeeeeeeeeedddddsss app make lollaugh loud ill definently use,1
first kindle fire not haveca speaker something even try head phone   say could change color not know change someone help me4quotamp,0
agree people wish could put negitive something star app pointless stupid tme not work make mistake press install button,0
not buy game bad app ever make game stink game respond voice will not even take request,0
ball not anyhting   say talk unable record anything   stupid not waste ur time,0
not get people rate 1 star need mic work fine need beet app ever get mic,1
game stupid   even work om kindle fire probably worse free game,0
wish would read review first get app suck kindle fire micdoesnt even work like wtf whoever evente get app store genius create app pointless,0
anything bad kill not get hate creepy bad app,0
people not get game like interesting thouth trust bad,0
creepy fuzz ball can not even record sound wish rate thing 0 would rate 150 stupid crap,0
move eye close eye not let record anyway,0
horrible hat game get nonono,0
creepy talk hair ball sorry app one bad app ever play bad,0
look everyone know mic kindle fire u retard write review like u need everybody u u actually look review u would u use headphone mic local store we,0
wow good kindle fire say unable torecord sound solo ya pretty stupiddont wast space,0
could would rate app negative 19 starswhenever try record voice say quotunable recordquotor something like thati suggest get allif already uninstall immediatelyit talk hairy b,0
would good idea person make soooooo stupid make can not record blink stalk hairy ball also kind scary p,0
game crap nobody ur stupid like game creator talk tom well crap,0
app not work not get give star not would,0
never life find app today warn u stupiddo get app   r waste time never look app woo tired,0
game like ur banana u never aye throw trashhh stink u not even anything people may say little kid cry tantrum start cursing boredom could would,0
bad app ever keep say unable record take kindle fire,0
bad app ever make sense eye follow u big deal not even talk hairy either heck u download app go waste storage space time download download ap,0
try use would not work read instruction everything right not get,0
horrible waste time rate negitive 10000000000000000worst ever mean itokay minus far number go,0
wordy game ever play stiunk like egg meanthat bad also fbxjhcyduehddg iv bitchy game mean dumb g,0
ok would super freaky scare pee think would happen wake thing like go eat know sound kiddish om scared,0
would buy stupid anyone buy retarded delete thisbi stupid god,0
thing ugly scare download kindle fire suck hate app not get believe review,0
not love creepy random hairy ball copy maybe creepy love nm n n n,1
love great scared say dude leave bye reason,0
would give zero star will not let la la la la la la la la la la 20word miniun,0
could would rate negitive 20 star stupid talk app ever wen try record would not let think unfair totally one bad app ever,0
app let talk repeat mumble mumble mumble whatever not get app,0
game not make sense retard ball wink smile can not make talk anything,0
likesooo creepyi download itit look cuteand could not recordor nutini agree person say make baby cryit doesdeleteyour crappy piece junkgot,0
talk bad app will not talk try everything look nothing,0
app stupid 1 will not   let record dumb change color move stupid eyeballsthis hate app,0
hate app isso awful will not record voice srtupid isdont get app,0
boring would let record anything kindle firedont get app boringi would gave zero star could,0
horrible all blink move lip not waste space make little cousin cry scared can not even talk microphone fire get,0
game terrible kindle fire 3 thing terrible game not get stupid waste gigabyte,0
people say not work kindle kindle fire mic know,0
not even get app realize sucksall look picsdont try app,0
hairy ball suck   talkl hate l hate l hate l hate l hate l hate l hate l hate l hate l hate,0
app progimax sarl always want open network socket gather information network download box download fox download download anywhere,0
kinele fire not sure microphone look app see one look kind stupid decide check review first turn   right,0
dumb work kindle fire also think talk tom way well junk bad get real app not wast time download,0
also rate app one star really suppose kindle fire ill answer question kindle fire user download appthe fire not mic,0
since not mic hairy ball will not talk super creepy get app,0
ok first let get straighti person judgemental app awful get kindle fire blink pretty creepy look,0
app boring   can not anything app blink   recommend app,0
good opinin opinion    necessary creepys think weird opinion,0
wish not get allow kindle fire buy since will not work still look creepy,0
app suck unable record stupid enough ignore review mistake not know app work device kindle fire duck amazon please come video recorder work,0
thing suck kindal fire buy suck not bother make look somewhere elsesuck trust not look comment,0
boring get app store retarded get,0
hairy ball horrible not thing move want get life not let,0
game awful say record thing horrible capitol horrible,0
thing scary mean erase redownloade wow terrible try much recording not get waste yur life,0
frickin application suck save time space battery happiness   get application   oh gosh not even work,0
like really suck glitche not even open bad app ever not get thaibo person make revew say quotit app microphone quot like really say hell smoken,1
ok not know make app suck mean really ball dose work whoever like must crap head take advice not waist ur time get crapy app think would fun wouldint work worth cr,0
not get dum app make mistake ok app not even work not record could poke eye,0
